location	part	query	price	full	link
Cyberpuerta	SSD	SSD 2TB	3279.0	SSD Kingston FURY Renegade NVMe, 2TB, PCI Express 4.0, M.2 - Listo para PS5	https://www.cyberpuerta.mx/Computo-Hardware/Discos-Duros-SSD-NAS/SSD/SSD-Kingston-FURY-Renegade-NVMe-2TB-PCI-Express-4-0-M-2-cp2.html
Cyberpuerta	COOL	MSI MAG CORELIQUID E360	1969.0	MSI MAG CORELIQUID E360 White Enfriamiento Líquido para CPU ARGB, 3x 120mm, 1000 - 3000RPM, Blanco ― ¡Descuento limitado a 5 unidades por cliente!	https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/MSI-MAG-CORELIQUID-E360-White-Enfriamiento-Liquido-para-CPU-ARGB-3x-120mm-1000-3000RPM-Blanco.html
Cyberpuerta	COOL	MSI MAG CORELIQUID E360	2069.0	MSI MAG CORELIQUID E360 Enfriamiento Líquido para CPU ARGB, 3x 120mm, 1000 - 3000RPM, Negro	https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/MAG-CORELIQUID-E360.html
Cyberpuerta	COOL	MSI MAG CORELIQUID E360	1629.0	MSI MAG Coreliquid C360 Enfriamiento Líquido para CPU, 3x  120mm, 500-2000RPM ― ¡Descuento limitado a 5 unidades por cliente!	https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/MSI-MAG-Coreliquid-C360-Enfriamiento-Liquido-para-CPU-3x-120mm-500-2000RPM.html
Cyberpuerta	COOL	MSI MAG CORELIQUID E360	4359.0	MSI MAG Coreliquid D360 Enfriamiento Líquido para CPU, 3x 120mm, 0 - 2800RPM	https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/MPG-CORELIQUID-D360.html
Cyberpuerta	COOL	MSI MAG CORELIQUID E360	1889.0	MSI MAG CORELIQUID M360 ARGB Enfriamiento Líquido para CPU, 3 x 120mm, 3100RPM ― ¡Descuento limitado a 5 unidades por cliente!	https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/MSI-MAG-CORELIQUID-M360-ARGB-Enfriamiento-Liquido-para-CPU-3-x-120mm-3100RPM.html
Cyberpuerta	COOL	MSI MAG CORELIQUID E360	1739.0	MSI MAG CORELIQUID E240 White Enfriamiento Líquido para CPU ARGB, 2x 120mm, 3000RPM, Blanco ― ¡Descuento limitado a 5 unidades por cliente!	https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/MAG-CORELIQUID-E240-WHITE.html
Cyberpuerta	COOL	MSI MAG CORELIQUID E360	1689.0	MSI MAG CORELIQUID 240R V2 Enfriamiento Líquido para CPU ARGB, 2x 120mm, 500 - 2000RPM, Blanco ― ¡Descuento limitado a 5 unidades por cliente!	https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Enfriamiento-y-Ventilacion/Enfriamiento-Liquido/MSI-MAG-CORELIQUID-240R-V2-Enfriamiento-Liquido-para-CPU-ARGB-2x-120mm-500-2000RPM-Blanco.html
Cyberpuerta	COOL	MSI MAG CORELIQUID E360	6819.0	"Monitor Gamer Curvo MSI MAG 325CQRF-QD LED 31.5"", Quad HD, Ultra Wide, FreeSync, 170Hz, HDMI, Negro"	https://www.cyberpuerta.mx/Computo-Hardware/Monitores/Monitores/Monitor-Gamer-Curvo-MSI-MAG-325CQRF-QD-LED-31-5-Quad-HD-Ultra-Wide-FreeSync-170Hz-HDMI-Negro.html
Cyberpuerta	COOL	MSI MAG CORELIQUID E360	1289.0	Fuente de Poder MSI MAG A750BN PCIE5 80 PLUS Bronze, 20+4 pin ATX, 120mm, 750W	https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Fuentes-de-Poder-para-PC-s/Fuente-de-Poder-MSI-MAG-A750BN-PCIE5-80-PLUS-Bronze-20-4-pin-ATX-120mm-750W.html
Cyberpuerta	COOL	MSI MAG CORELIQUID E360	7649.0	"﻿Monitor Gamer Curvo MSI MAG 325CQRXF LED 31.5"", Wide Quad HD, 240Hz, HDMI, Negro"	https://www.cyberpuerta.mx/Computo-Hardware/Monitores/Monitores/Monitor-Gamer-Curvo-MSI-MAG-325CQRXF-LED-31-5-Wide-Quad-HD-240Hz-HDMI-Negro.html
Cyberpuerta	COOL	MSI MAG CORELIQUID E360	5499.0	"Monitor Gamer Curvo MSI MAG 275CQRF-QD LED 27"", Quad HD, Ultra Wide, FreeSync, 170Hz, HDMI, Negro"	https://www.cyberpuerta.mx/Computo-Hardware/Monitores/Monitores/Monitor-Gamer-Curvo-MSI-MAG-275CQRF-QD-LED-27-Quad-HD-Ultra-Wide-FreeSync-170Hz-HDMI-Negro.html
Cyberpuerta	COOL	MSI MAG CORELIQUID E360	65449.0	"Laptop Gamer MSI Vector GP66 15.3"" Full HD, Intel Core i7-12700H 2.30GHz, 16GB, 1TB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home 64-bit, Español, Negro"	https://www.cyberpuerta.mx/Computadoras/Laptops/Laptop-Gamer-MSI-Vector-GP66-15-3-Full-HD-Intel-Core-i7-12700H-2-30GHz-16GB-1TB-SSD-NVIDIA-GeForce-RTX-3060-Windows-11-Home-64-bit-Espanol-Negro.html
Google	CPU	AMD 7950X	9149.0	AMD Ryzen 9 7950X Procesador	https://www.google.com/url?url=https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Procesadores/Procesadores-para-PC/Procesador-AMD-Ryzen-9-7950X-Radeon-Graphics-S-AM5-4-50GHz-16-Core-64MB-Cache-No-Incluye-Disipador.html%3Fsrsltid%3DAfmBOoqzIisVWA81_VdxcfuPvAYE5CrXFOdbAK_CbP1l41kxUsyir4sd_S4&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQguUECJsK&usg=AOvVaw33EJqYj3oCoa7D7ahjdyXF
Google	CPU	AMD 7950X	10559.0	Amd Procesador Ryzen 9 7950x3d 4.2ghz Plateado	https://www.google.com/url?url=https://intercompras.com/p/procesador-amd-ryzen-7950x3d-ghz-nucleos-socket-am5-128mb-cache-120w-319383%3Fsrsltid%3DAfmBOoqHYe7Ks_-TUWVSZNxrIDrNxe9m3m0hLKe3XnuWcXwek8ZYNgng1LA&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQguUECLQK&usg=AOvVaw0RTVxIwFuijaK7RlPwTf2u
Google	CPU	AMD 7950X	6378.81	Procesador amd ryzen 9 5950x am4 16 core 100-100000059wof	https://www.google.com/url?url=https://www.digitalife.com.mx/productos/procesador-amd-ryzen-9-5950x-49ghz-16-nucleos-socket-am4-pcie-40%3Fsrsltid%3DAfmBOooR1482vDPyUU8S0BuIANx2-Ot9bh1jug6WhHXHA30si3cuKb07jDw&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQguUECMYK&usg=AOvVaw2pUqZay0Ocl8r9CHn3Ib9C
Google	CPU	AMD 7950X	10299.0	Procesador AMD RYZEN 9 7950X3D / 5.7 GHZ / 16 Núcleos / Socket AM5 / AMD Radeon ...	https://www.google.com/url?url=https://ddtech.mx/producto/%3Fid%3D12596&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQgOUECNUK&usg=AOvVaw0-UgNfZb7pbrnic_M3HlVP
Google	CPU	AMD 7950X	7943.13	Procesador Amd RYZEN 9 7900X3D	https://www.google.com/url?url=https://www.amazon.com.mx/AMD-Ryzen-7900X3D-Procesador-Escritorio/dp/B0BTRRNK7T%3Fsource%3Dps-sl-shoppingads-lpcontext%26ref_%3Dfplfs%26psc%3D1%26smid%3DA1017D6QFZ1B9R&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQguUECPQK&usg=AOvVaw3yrr96DN9eOa-QqinVxi1-
Google	CPU	AMD 7950X	9848.96	Ryzen-procesador de escritorio 9 7950X R9 7950X, 16 núcleos, 32 hilos, 5nm, L3 ...	https://www.google.com/url?url=https://es.aliexpress.com/item/1005006792983045.html%3F_randl_currency%3DMXN%26_randl_shipto%3DMX%26src%3Dgoogle&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQgOUECIIL&usg=AOvVaw3v58bP8_-L78SbooY4daNe
Google	CPU	AMD 7950X	6929.0	AMD Ryzen 9 7900X Procesador	https://www.google.com/url?url=https://www.abasteo.mx/Computo-y-Hardware/Componentes/Procesadores/Procesadores-para-PC/Procesador-AMD-Ryzen-9-7900X-S-AM5-4-70GHz-12-Core-64MB-L3-Cache-no-Incluye-Disipador.html%3Fsrsltid%3DAfmBOooDUBUTEIilzlmK-GgcJuEGPwjZnhEc7-Df8PqF0d8c4kssFSPtTYk&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQguUECKEL&usg=AOvVaw2kaDw6PQ_iiuGZ56O8acgN
Google	CPU	AMD 7950X	12613.69	AMD-procesador Ryzen 9 7950X, nuevo R9 7950X, 4,5 GHz, 16 núcleos, 32 hilos, CPU ...	https://www.google.com/url?url=https://es.aliexpress.com/item/1005006832439973.html%3F_randl_currency%3DMXN%26_randl_shipto%3DMX%26src%3Dgoogle&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQgOUECK4L&usg=AOvVaw2_7ckZ0uM_BrHkR0AtOQNu
Google	CPU	AMD 7950X	4889.0	Procesador AMD Ryzen 9 5900X AM4 100-100000061WOF	https://www.google.com/url?url=https://pcel.com/376384%3Fsrsltid%3DAfmBOoq1n2Ngog0vnj-x2KKa1BfkSXcY20XxIV0xb4NlWkCQMvQtNCbcppg&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQguUECL0L&usg=AOvVaw1qSJdFMz0zo9rk8ykpauaM
Google	CPU	AMD 7950X	5724.0	Procesador amd ryzen 7 8700g amd am5	https://www.google.com/url?url=https://www.zegucom.com.mx/producto/procesadores/procesadores-amd-socket-am5/Procesador-AMD-Ryzen-7-8700G-AM5-5-1-GHz-8-nucleos-Graficos-AMD-Radeo/MTAwLTEwMDAwMTIzNkJPWA%3D%3D%3Fsrsltid%3DAfmBOopWPhobRcKRd5RIoVtjH4LLU9-daEQaBaxAkjj_h2RYdSfyq6WNZPk&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQguUECMsL&usg=AOvVaw0qPSVDyoKcV5MGqU6s1wCZ
Google	CPU	AMD 7950X	82929.0	Computadora Gamer Alchemy Force, AMD Ryzen 9 7950X Radeon Graphics 4.50GHz, 96GB ...	https://www.google.com/url?url=https://www.cyberpuerta.mx/Computadoras/PC-s-de-Escritorio/Computadora-Gamer-Alchemy-Force-AMD-Ryzen-9-7950X-Radeon-Graphics-4-50GHz-96GB-3000-GB-SSD-GeForce-RTX-4090-Windows-11-Prueba.html%3Fsrsltid%3DAfmBOoo9HzSNajmMszyYhmQu_rwR0xLspZNYbF3JQtXNIZSLLkQD-TqXpec&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQgOUECNgL&usg=AOvVaw1f--jYqMoX7SqUfz1x61q8
Google	CPU	AMD 7950X	2645.0	Procesador amd ryzen 5 5600g am4 100-100000252box	https://www.google.com/url?url=https://www.walmart.com.mx/ip/componentes-de-computadoras/procesador-amd-ryzen-5-5600g-de-quinta-generacion-3-9-ghz-hasta-amd-100-100000252box/00073014331341%3Fsrsltid%3DAfmBOorYIdFX003_kBktHfskNuxBa72bvUjAZCb1wDJZFyMNP_m-z8niuD0&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQguUECOcL&usg=AOvVaw3uE3g0enJGZf1-jNZUUrzW
Google	CPU	AMD 7950X	4599.0	Procesador amd ryzen 5 7600x amd am5	https://www.google.com/url?url=https://www.sanborns.com.mx/producto/374472/procesador-amd-ryzen-5-7600x-6-core-4-7ghz-38mb-socket-am5-100-100000593wof/&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjHgr6jmpOGAxVGHkQIHQ5xC6UQguUECPcL&usg=AOvVaw2VnXvne-Cq27pKk_W9Ziz3
Google	MB	Tarjeta madre AM5 AMD	3978.18	Tarjeta Madre B650m Aorus Elite Ax Am5 Ddr5 Micro Atx	https://www.google.com/url?url=https://www.amazon.com.mx/Gigabyte-B650M-Micro-ATX-garant%25C3%25ADa-EZ-Latch/dp/B0BH6XND27%3Fsource%3Dps-sl-shoppingads-lpcontext%26ref_%3Dfplfs%26psc%3D1%26smid%3DA1G99GVHAT2WD8&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECI4Q&usg=AOvVaw0f_0CIh4hH38HXCSFEBwAw
Google	MB	Tarjeta madre AM5 AMD	5769.0	Tarjeta Madre Asus Rog Strix B650-a Gaming Wifi Am5 Ddr5 Atx	https://www.google.com/url?url=https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Tarjetas-Madre/Tarjeta-Madre-ASUS-ATX-ROG-Strix-B650-A-GAMING-WIFI-S-AM5-AMD-B650-HDMI-128GB-DDR5-para-AMD.html%3Fsrsltid%3DAfmBOoo-atPQqT_ymo7FBp39IKEYToMJFybwewp6s9vh116jP4JVzUwDci8&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECJ4Q&usg=AOvVaw295qFQ29R2zm95E8Yj_4Vu
Google	MB	Tarjeta madre AM5 AMD	3299.0	Tarjeta Madre Asrock B650m Pro Rs Amd Am5 Ddr5 Usb C Atx	https://www.google.com/url?url=https://www.walmart.com.mx/ip/componentes-de-computadoras/tarjeta-madre-asrock-b650m-pro-rs-am5-4x-ddr5-2x-m-2-pcie-4-0-usb-c-micro-atx/00471048394309%3Fsrsltid%3DAfmBOoq6z8x0ZDwqC6Br-1am57JTZb93D2grifKuH-DmiDlQzuhKgkDlAQ8&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECK4Q&usg=AOvVaw18cdjQy7IiJNaKKaLJOEv2
Google	MB	Tarjeta madre AM5 AMD	2889.0	Tarjeta Madre Asus Tuf Gaming A620m-plus Wifi Amd Am5 Ddr5	https://www.google.com/url?url=https://intercompras.com/p/tarjeta-madre-asus-tuf-gaming-a620m-plus-wifi-socket-am5-4xddr5-339064%3Fsrsltid%3DAfmBOopU_di8XGMu2J61IvQgzoS7LwJAsPLluMb8cIEsAgyN7zwz98-Y8mw&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECL4Q&usg=AOvVaw158QqIjuwQ1cccJwPxWUHP
Google	MB	Tarjeta madre AM5 AMD	1919.0	TARJETA MADRE GIGABYTE A620M S2H MICATX AM5 AMD 7000 SERIES DDR5	https://www.google.com/url?url=https://www.abasteo.mx/Computo-y-Hardware/Componentes/Tarjetas-Madre/Tarjeta-Madre-Gigabyte-Micro-ATX-A620M-S2H-S-AM5-AMD-A620-HDMI-96GB-DDR5-para-AMD.html%3Fsrsltid%3DAfmBOop55M1XYx5tgjufBBWJFae2ysDp2nvZ_dp4-0HWpW3jrB9fYtnvuJI&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECM4Q&usg=AOvVaw2HJYAETThUUfEawjL8rZqk
Google	MB	Tarjeta madre AM5 AMD	4411.22	Tarjeta Madre Asus Tuf Gaming B650-plus Wifi Am5 Ddr5 Atx	https://www.google.com/url?url=https://www.expercom.mx/producto/tarjeta-madre-asus-tuf-gaming-b650-plus-wifi-am5-wifi6%3Fsrsltid%3DAfmBOopLIBD6UWRGfyszOSG50MIxbx_syhHqXdYe0hculbgW97BBvnj1xEU&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECN4Q&usg=AOvVaw23FPaT3skcGRlccAWHQMqt
Google	MB	Tarjeta madre AM5 AMD	1749.0	Tarjeta Madre Asrock A620m-hdv/m.2 Socket Am5	https://www.google.com/url?url=https://ddtech.mx/producto/%3Fid%3D14102&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECO4Q&usg=AOvVaw27Jh3g7dd7faVUDxi0IoQd
Google	MB	Tarjeta madre AM5 AMD	3243.0	Tarjeta Madre Asus Prime B650m-a Ii-csm Amd Am5 Ddr5 Matx	https://www.google.com/url?url=https://www.mercadolibre.com.mx/motherboard-asus-prime-b650m-a-il-csm-am5-matx-color-negro/p/MLM25369374%3Fmatt_tool%3D28238160%26utm_source%3Dgoogle_shopping%26utm_medium%3Dorganic%26item_id%3DMLM2873469132%26from%3Dgshop&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECP4Q&usg=AOvVaw3Pts4BJIx3-McUWUy66utp
Google	MB	Tarjeta madre AM5 AMD	5799.0	Tarjeta Madre MSI ATX X670E S-AM5, AMD X670, X670E GAMING PLUS WIFI	https://www.google.com/url?url=https://www.toditoventas.com/productos/tarjeta-madre-msi-atx-x670e-gaming-plus-wifi-s-am5-amd-x670-nueva/%3Fvariant%3D901257901%26pf%3Dmc&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECI4R&usg=AOvVaw3sFFdgCakTP9fZcH6hCvT5
Google	MB	Tarjeta madre AM5 AMD	2435.88	Tarjeta Madre Gigabyte A620m Gaming X Amd Am5 Ddr5 Micro Atx	https://www.google.com/url?url=https://mipc.com.mx/tarjeta-madre-gigabyte-a620m-gaming-x-socket-amd-am5-a620m-4x-ddr5-pci-e-4-0-hdmi-displayport.html%3Fff%3D6%26fp%3D1575199%26srsltid%3DAfmBOoqepKdz31R_fbUsQnoLB6mYfgyn4WR8PAwKwmfhR77cf6j815iHCqE&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECJ4R&usg=AOvVaw06x8H6Ucb6TvLHOvEgFicM
Google	MB	Tarjeta madre AM5 AMD	4346.0	Tarjeta Madre Asrock A620m Pro Rs Wifi Amd Am5 Ddr5 Microatx	https://www.google.com/url?url=https://www.liverpool.com.mx/tienda/pdp/Tarjeta-madre-Asrock-a620m-Pro-RS-Wifi-con-procesador-AMD/1144810836%3Fgfeed%3Dtrue%26srsltid%3DAfmBOopEOwm-lSkFZ0AwiQbw3cfbj2YcBYs5Y49Cn2TsSuYyc3-Zzfrw_js&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECK4R&usg=AOvVaw3AxuGMpDd78nWzQBWlNHpO
Google	MB	Tarjeta madre AM5 AMD	2299.0	Tarjeta Madre Msi Pro B650m-p, Amd-am5, Ddr5, Pcie 4.0 HDMI	https://www.google.com/url?url=https://pcel.com/487344%3Fsrsltid%3DAfmBOoqjXS6uLIQrJtaXIgG6lTHd6rmynKgVSsE7siOmO2rSvbLoRQ68qUM&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECL4R&usg=AOvVaw19NoTgg5o9jJSVG7bN9Mf0
Google	MB	Tarjeta madre AM5 AMD	4761.75	MSI MPG B650 EDGE WIFI placa base AMD B650 Enchufe AM5 ATX	https://www.google.com/url?url=https://www.coolquarter.com/es/placa-base-msi-mpg-b650-edge-wi-fi-amd-am5-amd-amd-b650/50993/d%3Fprod%3D57330%26cty%3DMX%26utm%3Dshopping%26srsltid%3DAfmBOorOTJrtK-ZfOIhAF_RI_m6VrInrLLJVr4eYpSThvkX6KodSJDgjBzk&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECN8R&usg=AOvVaw2Ke1bItSTh2vIyQb1_G1Ja
Google	MB	Tarjeta madre AM5 AMD	5799.0	MB MSI MPG B650 EDGE WIFI AM5,DDR5, ATX	https://www.google.com/url?url=https://www.bodegaaurrera.com.mx/ip/componentes-de-computadoras/tarjeta-madre-msi-mpg-b650-edge-wifi-amd-am5-4x-ddr5-3x-m-2-pcie-5-0-usb-c-wifi-6e-bt-5-3-atx/00082414230107%3Fsrsltid%3DAfmBOoqEFE9VdOBzWKPyqYUcTUs06ec_EBjXi84_5v9K5HO1BKKZbRSs14Y&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjD8o-pmpOGAxV2IEQIHW9vAIsQguUECO8R&usg=AOvVaw2IxtS43NjhXNEMMginhl34
Google	GPU	4070 Ti Super	15369.0	Tarjeta de video pny geforce rtx 4070 ti super verto 16gb gddr6x	https://www.google.com/url?url=https://www.cyberpuerta.mx/Computo-Hardware/Componentes/Tarjetas-de-Video/Tarjeta-de-Video-PNY-NVIDIA-GeForce-RTX-4070-Ti-SUPER-16GB-VERTO-OC-Triple-Fan-DLSS-3-16GB-256-bit-GDDR6X-PCI-Express-4-0-x16.html%3Fsrsltid%3DAfmBOor9aMXFOvPuHjmmCGninxPcQlS04vRfFL_7Iv-50fDG7jzXLX6Z0ng&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwjdy4WvmpOGAxU3rlYBHeA_BPcQguUECOQO&usg=AOvVaw3sdDfJX4rJ_Cs7mLWtVPt8
